sample,timestamp,voltage
43,2026-01-23 19:07:35.316249,-0.31494140625
44,2026-01-23 19:07:35.336889,-0.3155517578125
45,2026-01-23 19:07:35.357763,-0.31707763671875
46,2026-01-23 19:07:35.377154,-0.3167724609375
47,2026-01-23 19:07:35.398205,-0.3173828125
48,2026-01-23 19:07:35.417847,-0.31768798828125
49,2026-01-23 19:07:35.437004,-0.31768798828125
50,2026-01-23 19:07:35.458500,-0.31829833984375
51,2026-01-23 19:07:35.477875,-0.31829833984375
52,2026-01-23 19:07:35.497406,-0.3192138671875
53,2026-01-23 19:07:35.518132,-0.3192138671875
54,2026-01-23 19:07:35.539036,-0.31982421875
55,2026-01-23 19:07:35.560482,-0.32012939453125
56,2026-01-23 19:07:35.580143,-0.31982421875
57,2026-01-23 19:07:35.600232,-0.3192138671875
58,2026-01-23 19:07:35.620740,-0.31951904296875
59,2026-01-23 19:07:35.642201,-0.3192138671875
60,2026-01-23 19:07:35.662176,-0.31951904296875
61,2026-01-23 19:07:35.684608,-0.32073974609375
62,2026-01-23 19:07:35.703805,-0.32196044921875
63,2026-01-23 19:07:35.725272,-0.32196044921875
64,2026-01-23 19:07:35.746412,-0.32135009765625
65,2026-01-23 19:07:35.765775,-0.32135009765625
66,2026-01-23 19:07:35.786217,-0.3216552734375
67,2026-01-23 19:07:35.807608,-0.321044921875
68,2026-01-23 19:07:35.827617,-0.32135009765625
69,2026-01-23 19:07:35.847866,-0.32135009765625
70,2026-01-23 19:07:35.867718,-0.32073974609375
71,2026-01-23 19:07:35.887701,-0.3216552734375
72,2026-01-23 19:07:35.907867,-0.321044921875
73,2026-01-23 19:07:35.927683,-0.32135009765625
74,2026-01-23 19:07:35.947100,-0.32135009765625
75,2026-01-23 19:07:35.966702,-0.32073974609375
76,2026-01-23 19:07:35.987416,-0.32073974609375
77,2026-01-23 19:07:36.007047,-0.32012939453125
78,2026-01-23 19:07:36.026554,-0.321044921875
79,2026-01-23 19:07:36.046266,-0.31982421875
80,2026-01-23 19:07:36.066923,-0.31951904296875
81,2026-01-23 19:07:36.088464,-0.31982421875
82,2026-01-23 19:07:36.109672,-0.32012939453125
83,2026-01-23 19:07:36.130586,-0.31982421875
84,2026-01-23 19:07:36.150245,-0.31890869140625
85,2026-01-23 19:07:36.171116,-0.31890869140625
86,2026-01-23 19:07:36.190719,-0.3192138671875
87,2026-01-23 19:07:36.210454,-0.31890869140625
88,2026-01-23 19:07:36.230267,-0.31829833984375
89,2026-01-23 19:07:36.250992,-0.31768798828125
90,2026-01-23 19:07:36.270989,-0.318603515625
91,2026-01-23 19:07:36.291062,-0.31890869140625
92,2026-01-23 19:07:36.311168,-0.318603515625
93,2026-01-23 19:07:36.330464,-0.31890869140625
94,2026-01-23 19:07:36.350105,-0.3179931640625
95,2026-01-23 19:07:36.370586,-0.3179931640625
96,2026-01-23 19:07:36.390095,-0.31768798828125
97,2026-01-23 19:07:36.410501,-0.31829833984375
98,2026-01-23 19:07:36.429679,-0.3173828125
99,2026-01-23 19:07:36.449104,-0.31768798828125
100,2026-01-23 19:07:36.469730,-0.3179931640625
101,2026-01-23 19:07:36.489246,-0.3179931640625
102,2026-01-23 19:07:36.510141,-0.3179931640625
103,2026-01-23 19:07:36.530840,-0.3173828125
104,2026-01-23 19:07:36.551139,-0.3173828125
105,2026-01-23 19:07:36.572272,-0.3167724609375
106,2026-01-23 19:07:36.592884,-0.3173828125
107,2026-01-23 19:07:36.613593,-0.31646728515625
108,2026-01-23 19:07:36.633117,-0.31646728515625
109,2026-01-23 19:07:36.653612,-0.31585693359375
110,2026-01-23 19:07:36.673872,-0.31585693359375
111,2026-01-23 19:07:36.695048,-0.31585693359375
112,2026-01-23 19:07:36.716059,-0.31494140625
113,2026-01-23 19:07:36.736750,-0.3143310546875
114,2026-01-23 19:07:36.756056,-0.313720703125
115,2026-01-23 19:07:36.776512,-0.3131103515625
116,2026-01-23 19:07:36.796492,-0.31280517578125
117,2026-01-23 19:07:36.816974,-0.31280517578125
118,2026-01-23 19:07:36.837629,-0.3125
119,2026-01-23 19:07:36.857054,-0.3118896484375
120,2026-01-23 19:07:36.877607,-0.31158447265625
121,2026-01-23 19:07:36.898707,-0.31097412109375
122,2026-01-23 19:07:36.919091,-0.311279296875
123,2026-01-23 19:07:36.939480,-0.311279296875
124,2026-01-23 19:07:36.959103,-0.311279296875
125,2026-01-23 19:07:36.978978,-0.3106689453125
126,2026-01-23 19:07:36.999143,-0.31097412109375
127,2026-01-23 19:07:37.018843,-0.31036376953125
128,2026-01-23 19:07:37.037710,-0.31036376953125
129,2026-01-23 19:07:37.058179,-0.31036376953125
130,2026-01-23 19:07:37.077880,-0.31005859375
131,2026-01-23 19:07:37.098923,-0.311279296875
132,2026-01-23 19:07:37.119211,-0.311279296875
133,2026-01-23 19:07:37.140139,-0.311279296875
134,2026-01-23 19:07:37.160871,-0.311279296875
135,2026-01-23 19:07:37.180297,-0.31219482421875
136,2026-01-23 19:07:37.200165,-0.31219482421875
137,2026-01-23 19:07:37.220061,-0.31219482421875
138,2026-01-23 19:07:37.238683,-0.3125
139,2026-01-23 19:07:37.259097,-0.3125
140,2026-01-23 19:07:37.278981,-0.3118896484375
141,2026-01-23 19:07:37.299095,-0.3125
142,2026-01-23 19:07:37.318703,-0.3131103515625
143,2026-01-23 19:07:37.339220,-0.31341552734375
144,2026-01-23 19:07:37.358761,-0.31280517578125
145,2026-01-23 19:07:37.379342,-0.31402587890625
146,2026-01-23 19:07:37.400456,-0.31402587890625
147,2026-01-23 19:07:37.420265,-0.3143310546875
148,2026-01-23 19:07:37.439847,-0.31494140625
149,2026-01-23 19:07:37.460104,-0.31524658203125
150,2026-01-23 19:07:37.480631,-0.31494140625
151,2026-01-23 19:07:37.500846,-0.31494140625
152,2026-01-23 19:07:37.521215,-0.31585693359375
153,2026-01-23 19:07:37.541003,-0.31585693359375
154,2026-01-23 19:07:37.561434,-0.31585693359375
155,2026-01-23 19:07:37.581766,-0.3167724609375
156,2026-01-23 19:07:37.602845,-0.31646728515625
157,2026-01-23 19:07:37.623034,-0.31585693359375
158,2026-01-23 19:07:37.643095,-0.3167724609375
159,2026-01-23 19:07:37.663745,-0.31646728515625
160,2026-01-23 19:07:37.683115,-0.31707763671875
161,2026-01-23 19:07:37.703189,-0.3179931640625
162,2026-01-23 19:07:37.723871,-0.3173828125
163,2026-01-23 19:07:37.744001,-0.31768798828125
164,2026-01-23 19:07:37.764302,-0.3179931640625
165,2026-01-23 19:07:37.784997,-0.31829833984375
166,2026-01-23 19:07:37.804871,-0.31829833984375
167,2026-01-23 19:07:37.824743,-0.3192138671875
168,2026-01-23 19:07:37.844097,-0.318603515625
169,2026-01-23 19:07:37.864026,-0.31951904296875
170,2026-01-23 19:07:37.885607,-0.32012939453125
171,2026-01-23 19:07:37.906960,-0.321044921875
172,2026-01-23 19:07:37.926292,-0.32135009765625
173,2026-01-23 19:07:37.945955,-0.321044921875
174,2026-01-23 19:07:37.966735,-0.32135009765625
175,2026-01-23 19:07:37.987179,-0.32073974609375
176,2026-01-23 19:07:38.007213,-0.32073974609375
177,2026-01-23 19:07:38.027870,-0.3216552734375
178,2026-01-23 19:07:38.049670,-0.3216552734375
179,2026-01-23 19:07:38.070155,-0.32073974609375
180,2026-01-23 19:07:38.090496,-0.32073974609375
181,2026-01-23 19:07:38.112579,-0.32073974609375
182,2026-01-23 19:07:38.132152,-0.31982421875
183,2026-01-23 19:07:38.154977,-0.32012939453125
184,2026-01-23 19:07:38.176745,-0.32135009765625
185,2026-01-23 19:07:38.196859,-0.32073974609375
186,2026-01-23 19:07:38.216852,-0.32012939453125
187,2026-01-23 19:07:38.237863,-0.321044921875
188,2026-01-23 19:07:38.258162,-0.3192138671875
189,2026-01-23 19:07:38.278869,-0.3192138671875
190,2026-01-23 19:07:38.298717,-0.3192138671875
191,2026-01-23 19:07:38.318818,-0.318603515625
192,2026-01-23 19:07:38.338732,-0.3192138671875
193,2026-01-23 19:07:38.359049,-0.318603515625
194,2026-01-23 19:07:38.378889,-0.31829833984375
195,2026-01-23 19:07:38.398958,-0.31890869140625
196,2026-01-23 19:07:38.419414,-0.31829833984375
197,2026-01-23 19:07:38.439259,-0.31829833984375
198,2026-01-23 19:07:38.459997,-0.3179931640625
199,2026-01-23 19:07:38.480465,-0.3179931640625
200,2026-01-23 19:07:38.500255,-0.3179931640625
201,2026-01-23 19:07:38.520955,-0.31707763671875
202,2026-01-23 19:07:38.539790,-0.31707763671875
203,2026-01-23 19:07:38.559088,-0.3173828125
204,2026-01-23 19:07:38.578729,-0.31707763671875
205,2026-01-23 19:07:38.598755,-0.3173828125
206,2026-01-23 19:07:38.619068,-0.31768798828125
207,2026-01-23 19:07:38.638460,-0.31707763671875
208,2026-01-23 19:07:38.658592,-0.3167724609375
209,2026-01-23 19:07:38.678119,-0.31707763671875
210,2026-01-23 19:07:38.698501,-0.31707763671875
211,2026-01-23 19:07:38.717938,-0.3167724609375
212,2026-01-23 19:07:38.738147,-0.316162109375
213,2026-01-23 19:07:38.759094,-0.31646728515625
214,2026-01-23 19:07:38.778874,-0.31646728515625
215,2026-01-23 19:07:38.798179,-0.316162109375
216,2026-01-23 19:07:38.818847,-0.31585693359375
217,2026-01-23 19:07:38.839368,-0.31646728515625
218,2026-01-23 19:07:38.859897,-0.31646728515625
219,2026-01-23 19:07:38.880305,-0.31646728515625
220,2026-01-23 19:07:38.900472,-0.31585693359375
221,2026-01-23 19:07:38.920550,-0.31646728515625
222,2026-01-23 19:07:38.940931,-0.31646728515625
223,2026-01-23 19:07:38.960721,-0.3155517578125
224,2026-01-23 19:07:38.980516,-0.31585693359375
225,2026-01-23 19:07:39.001852,-0.31585693359375
226,2026-01-23 19:07:39.023215,-0.3155517578125
227,2026-01-23 19:07:39.044862,-0.31524658203125
228,2026-01-23 19:07:39.065151,-0.31585693359375
229,2026-01-23 19:07:39.084733,-0.3143310546875
230,2026-01-23 19:07:39.105362,-0.3155517578125
231,2026-01-23 19:07:39.125805,-0.3155517578125
232,2026-01-23 19:07:39.146280,-0.31524658203125
233,2026-01-23 19:07:39.167245,-0.3155517578125
234,2026-01-23 19:07:39.188020,-0.3143310546875
235,2026-01-23 19:07:39.207207,-0.3143310546875
236,2026-01-23 19:07:39.227126,-0.31524658203125
237,2026-01-23 19:07:39.247607,-0.31402587890625
238,2026-01-23 19:07:39.267839,-0.313720703125
239,2026-01-23 19:07:39.287498,-0.31341552734375
240,2026-01-23 19:07:39.308117,-0.3131103515625
241,2026-01-23 19:07:39.327965,-0.3131103515625
242,2026-01-23 19:07:39.349433,-0.31341552734375
243,2026-01-23 19:07:39.370249,-0.3125
244,2026-01-23 19:07:39.390488,-0.31280517578125
245,2026-01-23 19:07:39.411323,-0.31280517578125
246,2026-01-23 19:07:39.430988,-0.31280517578125
247,2026-01-23 19:07:39.451426,-0.3125
248,2026-01-23 19:07:39.469895,-0.31219482421875
249,2026-01-23 19:07:39.489414,-0.31219482421875
250,2026-01-23 19:07:39.509586,-0.3118896484375
251,2026-01-23 19:07:39.531713,-0.3118896484375
252,2026-01-23 19:07:39.550845,-0.3118896484375
253,2026-01-23 19:07:39.570303,-0.31158447265625
254,2026-01-23 19:07:39.593028,-0.31158447265625
255,2026-01-23 19:07:39.614036,-0.31158447265625
256,2026-01-23 19:07:39.634143,-0.31219482421875
257,2026-01-23 19:07:39.655765,-0.3118896484375
258,2026-01-23 19:07:39.676601,-0.31280517578125
259,2026-01-23 19:07:39.697121,-0.3125
260,2026-01-23 19:07:39.717737,-0.31280517578125
261,2026-01-23 19:07:39.738863,-0.3131103515625
262,2026-01-23 19:07:39.759021,-0.31341552734375
263,2026-01-23 19:07:39.779840,-0.3131103515625
264,2026-01-23 19:07:39.801403,-0.313720703125
265,2026-01-23 19:07:39.822216,-0.313720703125
266,2026-01-23 19:07:39.845065,-0.313720703125
267,2026-01-23 19:07:39.866472,-0.31402587890625
268,2026-01-23 19:07:39.887158,-0.313720703125
269,2026-01-23 19:07:39.907155,-0.313720703125
270,2026-01-23 19:07:39.927971,-0.31402587890625
271,2026-01-23 19:07:39.947982,-0.3143310546875
272,2026-01-23 19:07:39.967215,-0.3143310546875
273,2026-01-23 19:07:39.988785,-0.31402587890625
274,2026-01-23 19:07:40.008899,-0.3143310546875
275,2026-01-23 19:07:40.029280,-0.31494140625
276,2026-01-23 19:07:40.049678,-0.3155517578125
277,2026-01-23 19:07:40.069091,-0.3155517578125
278,2026-01-23 19:07:40.089631,-0.3155517578125
279,2026-01-23 19:07:40.108972,-0.316162109375
280,2026-01-23 19:07:40.129226,-0.31585693359375
281,2026-01-23 19:07:40.149802,-0.31646728515625
282,2026-01-23 19:07:40.169721,-0.3155517578125
283,2026-01-23 19:07:40.189056,-0.31585693359375
284,2026-01-23 19:07:40.208573,-0.31585693359375
285,2026-01-23 19:07:40.228075,-0.31585693359375
286,2026-01-23 19:07:40.247989,-0.3155517578125
287,2026-01-23 19:07:40.267371,-0.316162109375
288,2026-01-23 19:07:40.286684,-0.3155517578125
289,2026-01-23 19:07:40.307450,-0.31585693359375
290,2026-01-23 19:07:40.327702,-0.316162109375
291,2026-01-23 19:07:40.346720,-0.31646728515625
292,2026-01-23 19:07:40.366301,-0.3167724609375
293,2026-01-23 19:07:40.386775,-0.3167724609375
294,2026-01-23 19:07:40.406764,-0.31646728515625
295,2026-01-23 19:07:40.427115,-0.31707763671875
296,2026-01-23 19:07:40.446939,-0.3167724609375
297,2026-01-23 19:07:40.466355,-0.3167724609375
298,2026-01-23 19:07:40.485654,-0.3167724609375
299,2026-01-23 19:07:40.506180,-0.3173828125
300,2026-01-23 19:07:40.527145,-0.3167724609375
301,2026-01-23 19:07:40.548321,-0.3167724609375
302,2026-01-23 19:07:40.568898,-0.31707763671875
303,2026-01-23 19:07:40.588258,-0.316162109375
304,2026-01-23 19:07:40.608282,-0.31707763671875
305,2026-01-23 19:07:40.628162,-0.3167724609375
306,2026-01-23 19:07:40.648848,-0.3167724609375
307,2026-01-23 19:07:40.668187,-0.3167724609375
308,2026-01-23 19:07:40.687805,-0.3167724609375
309,2026-01-23 19:07:40.708492,-0.31646728515625
310,2026-01-23 19:07:40.728728,-0.31646728515625
311,2026-01-23 19:07:40.749190,-0.31585693359375
312,2026-01-23 19:07:40.769783,-0.31524658203125
313,2026-01-23 19:07:40.790008,-0.31494140625
314,2026-01-23 19:07:40.811757,-0.31524658203125
315,2026-01-23 19:07:40.832007,-0.31494140625
316,2026-01-23 19:07:40.851390,-0.3143310546875
317,2026-01-23 19:07:40.871365,-0.31402587890625
318,2026-01-23 19:07:40.892273,-0.31402587890625
319,2026-01-23 19:07:40.913245,-0.31402587890625
320,2026-01-23 19:07:40.932662,-0.313720703125
321,2026-01-23 19:07:40.952996,-0.31402587890625
322,2026-01-23 19:07:40.972275,-0.3143310546875
323,2026-01-23 19:07:40.992201,-0.31402587890625
324,2026-01-23 19:07:41.012814,-0.31494140625
325,2026-01-23 19:07:41.034318,-0.313720703125
326,2026-01-23 19:07:41.053905,-0.3143310546875
327,2026-01-23 19:07:41.073140,-0.3143310546875
328,2026-01-23 19:07:41.093870,-0.313720703125
329,2026-01-23 19:07:41.114005,-0.31402587890625
330,2026-01-23 19:07:41.134171,-0.31341552734375
331,2026-01-23 19:07:41.155378,-0.31341552734375
332,2026-01-23 19:07:41.175121,-0.31402587890625
333,2026-01-23 19:07:41.195734,-0.31341552734375
334,2026-01-23 19:07:41.217029,-0.3143310546875
335,2026-01-23 19:07:41.238523,-0.31402587890625
336,2026-01-23 19:07:41.259276,-0.31341552734375
337,2026-01-23 19:07:41.281649,-0.31341552734375
338,2026-01-23 19:07:41.301752,-0.31341552734375
339,2026-01-23 19:07:41.322622,-0.313720703125
340,2026-01-23 19:07:41.342461,-0.3143310546875
341,2026-01-23 19:07:41.364162,-0.313720703125
342,2026-01-23 19:07:41.382817,-0.3143310546875
343,2026-01-23 19:07:41.403018,-0.31524658203125
344,2026-01-23 19:07:41.423379,-0.31524658203125
345,2026-01-23 19:07:41.443847,-0.31494140625
346,2026-01-23 19:07:41.464852,-0.31494140625
347,2026-01-23 19:07:41.484954,-0.3143310546875
348,2026-01-23 19:07:41.506483,-0.31524658203125
349,2026-01-23 19:07:41.527410,-0.31494140625
350,2026-01-23 19:07:41.548322,-0.31494140625
351,2026-01-23 19:07:41.568500,-0.3143310546875
352,2026-01-23 19:07:41.587986,-0.3143310546875
353,2026-01-23 19:07:41.608134,-0.31494140625
354,2026-01-23 19:07:41.627434,-0.3143310546875
355,2026-01-23 19:07:41.648147,-0.3143310546875
356,2026-01-23 19:07:41.669746,-0.31494140625
357,2026-01-23 19:07:41.691225,-0.31524658203125
358,2026-01-23 19:07:41.712151,-0.3155517578125
359,2026-01-23 19:07:41.734161,-0.31524658203125
360,2026-01-23 19:07:41.755147,-0.31524658203125
361,2026-01-23 19:07:41.775068,-0.31494140625
362,2026-01-23 19:07:41.794731,-0.31494140625
363,2026-01-23 19:07:41.814498,-0.31494140625
364,2026-01-23 19:07:41.833998,-0.31494140625
365,2026-01-23 19:07:41.853900,-0.31494140625
366,2026-01-23 19:07:41.873098,-0.31341552734375
367,2026-01-23 19:07:41.893874,-0.31341552734375
368,2026-01-23 19:07:41.913741,-0.313720703125
369,2026-01-23 19:07:41.934104,-0.31341552734375
370,2026-01-23 19:07:41.953716,-0.3131103515625
371,2026-01-23 19:07:41.972887,-0.3118896484375
372,2026-01-23 19:07:41.993243,-0.3118896484375
373,2026-01-23 19:07:42.013446,-0.3118896484375
374,2026-01-23 19:07:42.033114,-0.31097412109375
375,2026-01-23 19:07:42.052810,-0.3106689453125
376,2026-01-23 19:07:42.072983,-0.31036376953125
377,2026-01-23 19:07:42.092500,-0.311279296875
378,2026-01-23 19:07:42.111957,-0.31036376953125
379,2026-01-23 19:07:42.132524,-0.31036376953125
380,2026-01-23 19:07:42.152502,-0.30975341796875
381,2026-01-23 19:07:42.173793,-0.3106689453125
382,2026-01-23 19:07:42.194467,-0.30975341796875
383,2026-01-23 19:07:42.214337,-0.31036376953125
384,2026-01-23 19:07:42.236023,-0.31005859375
385,2026-01-23 19:07:42.257115,-0.3106689453125
386,2026-01-23 19:07:42.279277,-0.31036376953125
387,2026-01-23 19:07:42.300323,-0.31097412109375
388,2026-01-23 19:07:42.318679,-0.31036376953125
389,2026-01-23 19:07:42.337737,-0.30975341796875
390,2026-01-23 19:07:42.359081,-0.3106689453125
391,2026-01-23 19:07:42.380727,-0.31036376953125
392,2026-01-23 19:07:42.400888,-0.31097412109375
393,2026-01-23 19:07:42.421226,-0.31097412109375
394,2026-01-23 19:07:42.441861,-0.31158447265625
395,2026-01-23 19:07:42.460974,-0.31219482421875
396,2026-01-23 19:07:42.480241,-0.3125
397,2026-01-23 19:07:42.500435,-0.31280517578125
398,2026-01-23 19:07:42.520989,-0.3118896484375
399,2026-01-23 19:07:42.540489,-0.31341552734375
400,2026-01-23 19:07:42.560965,-0.3131103515625
401,2026-01-23 19:07:42.580865,-0.3131103515625
402,2026-01-23 19:07:42.600825,-0.31341552734375
403,2026-01-23 19:07:42.620287,-0.313720703125
404,2026-01-23 19:07:42.640985,-0.31402587890625
405,2026-01-23 19:07:42.661394,-0.31524658203125
406,2026-01-23 19:07:42.681951,-0.3143310546875
407,2026-01-23 19:07:42.702119,-0.31524658203125
408,2026-01-23 19:07:42.723419,-0.3155517578125
409,2026-01-23 19:07:42.744095,-0.3155517578125
410,2026-01-23 19:07:42.764601,-0.316162109375
411,2026-01-23 19:07:42.784452,-0.316162109375
412,2026-01-23 19:07:42.805091,-0.31646728515625
413,2026-01-23 19:07:42.824885,-0.316162109375
414,2026-01-23 19:07:42.845725,-0.316162109375
415,2026-01-23 19:07:42.866237,-0.316162109375
416,2026-01-23 19:07:42.887552,-0.31585693359375
417,2026-01-23 19:07:42.907729,-0.316162109375
418,2026-01-23 19:07:42.928105,-0.3155517578125
419,2026-01-23 19:07:42.948733,-0.316162109375
420,2026-01-23 19:07:42.969446,-0.3155517578125
421,2026-01-23 19:07:42.989220,-0.31585693359375
422,2026-01-23 19:07:43.009314,-0.31646728515625
423,2026-01-23 19:07:43.029979,-0.3167724609375
424,2026-01-23 19:07:43.051348,-0.3167724609375
425,2026-01-23 19:07:43.071020,-0.316162109375
426,2026-01-23 19:07:43.091428,-0.31646728515625
427,2026-01-23 19:07:43.111870,-0.31646728515625
428,2026-01-23 19:07:43.133227,-0.31646728515625
429,2026-01-23 19:07:43.155126,-0.31646728515625
430,2026-01-23 19:07:43.177406,-0.31646728515625
431,2026-01-23 19:07:43.198126,-0.316162109375
432,2026-01-23 19:07:43.219713,-0.316162109375
433,2026-01-23 19:07:43.240114,-0.31585693359375
434,2026-01-23 19:07:43.259919,-0.31646728515625
435,2026-01-23 19:07:43.280184,-0.31646728515625
436,2026-01-23 19:07:43.299711,-0.31707763671875
437,2026-01-23 19:07:43.319693,-0.31646728515625
438,2026-01-23 19:07:43.340930,-0.3167724609375
439,2026-01-23 19:07:43.361448,-0.316162109375
440,2026-01-23 19:07:43.381125,-0.31646728515625
441,2026-01-23 19:07:43.402867,-0.31646728515625
442,2026-01-23 19:07:43.422859,-0.31646728515625
443,2026-01-23 19:07:43.442160,-0.31646728515625
444,2026-01-23 19:07:43.462746,-0.31646728515625
445,2026-01-23 19:07:43.483117,-0.316162109375
446,2026-01-23 19:07:43.504128,-0.31585693359375
447,2026-01-23 19:07:43.524736,-0.316162109375
448,2026-01-23 19:07:43.544194,-0.31585693359375
449,2026-01-23 19:07:43.564846,-0.316162109375
450,2026-01-23 19:07:43.584639,-0.316162109375
451,2026-01-23 19:07:43.605117,-0.3167724609375
452,2026-01-23 19:07:43.625841,-0.316162109375
453,2026-01-23 19:07:43.646295,-0.3155517578125
454,2026-01-23 19:07:43.666972,-0.31524658203125
455,2026-01-23 19:07:43.686710,-0.3155517578125
456,2026-01-23 19:07:43.706164,-0.31585693359375
457,2026-01-23 19:07:43.725854,-0.316162109375
458,2026-01-23 19:07:43.745219,-0.31585693359375
459,2026-01-23 19:07:43.765842,-0.316162109375
460,2026-01-23 19:07:43.785686,-0.316162109375
461,2026-01-23 19:07:43.806668,-0.31646728515625
462,2026-01-23 19:07:43.826293,-0.31646728515625
463,2026-01-23 19:07:43.846304,-0.31585693359375
464,2026-01-23 19:07:43.865933,-0.316162109375
465,2026-01-23 19:07:43.886056,-0.31646728515625
466,2026-01-23 19:07:43.906141,-0.316162109375
467,2026-01-23 19:07:43.924848,-0.316162109375
468,2026-01-23 19:07:43.945218,-0.316162109375
469,2026-01-23 19:07:43.964812,-0.316162109375
470,2026-01-23 19:07:43.985311,-0.3155517578125
471,2026-01-23 19:07:44.005712,-0.31494140625
472,2026-01-23 19:07:44.026120,-0.3143310546875
473,2026-01-23 19:07:44.045893,-0.3143310546875
474,2026-01-23 19:07:44.066478,-0.31494140625
475,2026-01-23 19:07:44.086996,-0.3143310546875
476,2026-01-23 19:07:44.107956,-0.3143310546875
477,2026-01-23 19:07:44.129437,-0.3143310546875
478,2026-01-23 19:07:44.149079,-0.313720703125
479,2026-01-23 19:07:44.170474,-0.3143310546875
480,2026-01-23 19:07:44.189961,-0.31402587890625
481,2026-01-23 19:07:44.211078,-0.3143310546875
482,2026-01-23 19:07:44.229743,-0.3143310546875
483,2026-01-23 19:07:44.249821,-0.3143310546875
484,2026-01-23 19:07:44.270501,-0.31494140625
485,2026-01-23 19:07:44.290108,-0.31494140625
486,2026-01-23 19:07:44.309020,-0.31494140625
487,2026-01-23 19:07:44.330449,-0.31524658203125
488,2026-01-23 19:07:44.350078,-0.31585693359375
489,2026-01-23 19:07:44.371544,-0.31524658203125
490,2026-01-23 19:07:44.391042,-0.31494140625
491,2026-01-23 19:07:44.411591,-0.31524658203125
492,2026-01-23 19:07:44.431048,-0.31402587890625
493,2026-01-23 19:07:44.452564,-0.31494140625
494,2026-01-23 19:07:44.472463,-0.31494140625
495,2026-01-23 19:07:44.492054,-0.31402587890625
496,2026-01-23 19:07:44.511830,-0.3143310546875
497,2026-01-23 19:07:44.531998,-0.31494140625
498,2026-01-23 19:07:44.552444,-0.3155517578125
499,2026-01-23 19:07:44.571946,-0.316162109375
500,2026-01-23 19:07:44.592120,-0.3155517578125
501,2026-01-23 19:07:44.613117,-0.31524658203125
502,2026-01-23 19:07:44.633147,-0.31585693359375
503,2026-01-23 19:07:44.653430,-0.31524658203125
504,2026-01-23 19:07:44.674104,-0.31402587890625
505,2026-01-23 19:07:44.694176,-0.31494140625
506,2026-01-23 19:07:44.714852,-0.31494140625
507,2026-01-23 19:07:44.734732,-0.31494140625
508,2026-01-23 19:07:44.754988,-0.3143310546875
509,2026-01-23 19:07:44.775358,-0.31402587890625
510,2026-01-23 19:07:44.795077,-0.3143310546875
511,2026-01-23 19:07:44.815101,-0.31524658203125
512,2026-01-23 19:07:44.834733,-0.3155517578125
513,2026-01-23 19:07:44.855332,-0.31494140625
514,2026-01-23 19:07:44.874963,-0.3155517578125
515,2026-01-23 19:07:44.895103,-0.31494140625
516,2026-01-23 19:07:44.916059,-0.31494140625
517,2026-01-23 19:07:44.935290,-0.31524658203125
518,2026-01-23 19:07:44.955655,-0.31494140625
519,2026-01-23 19:07:44.974853,-0.31402587890625
520,2026-01-23 19:07:44.994476,-0.31494140625
521,2026-01-23 19:07:45.015202,-0.31524658203125
522,2026-01-23 19:07:45.034937,-0.3155517578125
523,2026-01-23 19:07:45.055002,-0.31585693359375
