sample,timestamp,voltage
1,2026-01-27 19:27:40.535939,0.089111328125
2,2026-01-27 19:27:40.556105,0.0433349609375
3,2026-01-27 19:27:40.575621,0.06011962890625
4,2026-01-27 19:27:40.595304,0.08087158203125
5,2026-01-27 19:27:40.615606,0.01708984375
6,2026-01-27 19:27:40.635503,0.0787353515625
7,2026-01-27 19:27:40.655903,0.025634765625
8,2026-01-27 19:27:40.675942,0.0408935546875
9,2026-01-27 19:27:40.695751,-0.086669921875
10,2026-01-27 19:27:40.716133,0.1025390625
11,2026-01-27 19:27:40.736021,0.08148193359375
12,2026-01-27 19:27:40.754985,0.0
13,2026-01-27 19:27:40.775643,0.0030517578125
14,2026-01-27 19:27:40.795413,0.06988525390625
15,2026-01-27 19:27:40.814487,-0.020751953125
16,2026-01-27 19:27:40.835027,0.00335693359375
17,2026-01-27 19:27:40.855609,-0.02532958984375
18,2026-01-27 19:27:40.875598,-0.086669921875
19,2026-01-27 19:27:40.896603,-0.0701904296875
20,2026-01-27 19:27:40.916588,0.006103515625
21,2026-01-27 19:27:40.939123,-0.06622314453125
22,2026-01-27 19:27:40.958338,-0.0726318359375
23,2026-01-27 19:27:40.979127,0.06683349609375
24,2026-01-27 19:27:40.998431,0.13824462890625
25,2026-01-27 19:27:41.016851,-0.07476806640625
26,2026-01-27 19:27:41.037065,0.0860595703125
27,2026-01-27 19:27:41.056839,0.062255859375
28,2026-01-27 19:27:41.077046,0.064697265625
29,2026-01-27 19:27:41.096200,0.14312744140625
30,2026-01-27 19:27:41.114913,0.11138916015625
31,2026-01-27 19:27:41.134199,0.0030517578125
32,2026-01-27 19:27:41.154265,-0.05767822265625
33,2026-01-27 19:27:41.173816,0.0640869140625
34,2026-01-27 19:27:41.193845,0.05645751953125
35,2026-01-27 19:27:41.214193,0.0079345703125
36,2026-01-27 19:27:41.234317,-0.07354736328125
37,2026-01-27 19:27:41.254479,0.06683349609375
38,2026-01-27 19:27:41.275373,-0.057373046875
